StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID1,f1,f2,f3,f4,q1,q2_1,q2_2,q2_3,q2_4,q3,q5,q6,q7,q8,q8s1,q8s2,transaction_id
2025/9/10 21:31,2025/9/10 21:34,0,100,188,1,2025/9/10 21:34,R_6vYfDXqPtwy6hj3,,,,,-9.9757,-67.8134,anonymous,JA,1,1,34 ,3,3,1,1,1,1,1,1,1,1,1,1,2,,75WmDDj6Utr0aNGuYj7mkV
2025/9/10 21:31,2025/9/10 21:34,0,100,176,1,2025/9/10 21:34,R_6hy63XRnnstlMAy,,,,,-9.4046,-40.5024,anonymous,JA,1,1,38 ,4,5,1,2,1,1,1,1,1,2,1,2,2,,1ibJHcEbK3GN3Kpca3lyeN
2025/9/10 21:30,2025/9/10 21:34,0,100,252,1,2025/9/10 21:34,R_1HThTNg3MdHleTN,,,,,-23.6293,-46.6351,anonymous,JA,1,1,33 ,4,5,5,4,4,5,5,3,1,3,4,3,,5,1vtLr3S0tw1kp2JSUXxjPt
2025/9/10 21:28,2025/9/10 21:34,0,100,377,1,2025/9/10 21:34,R_3LZ1kltmZNBOX74,,,,,-24.0027,-46.4893,anonymous,JA,1,1,32 ,4,4,4,1,2,1,5,2,1,3,2,3,,2,5Ziek42dMV4haLqPfoKEvo
2025/9/10 21:30,2025/9/10 21:34,0,100,240,1,2025/9/10 21:34,R_3A13ZJLgYJyxWRz,,,,,-15.597,-56.0958,anonymous,JA,1,2,39 ,4,4,4,1,1,4,2,2,2,1,2,2,3,,0S92HaJbKmceeUAiDWoOKA
2025/9/10 21:31,2025/9/10 21:34,0,100,203,1,2025/9/10 21:34,R_5FKHl4G4qD7BOjU,,,,,-1.344,-48.3851,anonymous,JA,1,1,32 ,4,4,4,1,1,5,4,5,5,4,2,1,1,,4A4ha0nvfqx6NZqdticldj
2025/9/10 21:33,2025/9/10 21:35,0,100,100,1,2025/9/10 21:35,R_7AZIofrwAaddOkt,,,,,-5.8111,-35.2235,anonymous,JA,1,1,29 ,4,5,1,5,3,2,3,2,1,3,1,3,,1,0sxjj9lvoLvKUJLKxFlW7A
2025/9/10 21:33,2025/9/10 21:35,0,100,83,1,2025/9/10 21:35,R_7cAPJD8tN4THWUK,,,,,-10.8887,-61.9538,anonymous,JA,1,1,19 ,1,1,3,3,3,3,3,3,3,5,4,2,3,,6NS14nqw3EqEhAHjqyjCS1
2025/9/10 21:32,2025/9/10 21:35,0,100,171,1,2025/9/10 21:35,R_579kLvLmkxTYdIK,,,,,-8.7639,-35.4892,anonymous,JA,1,2,30 ,2,1,3,2,3,1,2,3,1,4,1,3,,3,0lN3dW4cZZ8espwug3aO4x
2025/9/10 21:32,2025/9/10 21:35,0,100,159,1,2025/9/10 21:35,R_7qyZZfNxN5XnlbO,,,,,-23.5475,-46.6361,anonymous,JA,1,1,26 ,5,1,5,1,2,2,3,2,1,1,2,2,2,,6fiPpxlNcJXIrPMQCv6f5L
2025/9/10 21:33,2025/9/10 21:35,0,100,103,1,2025/9/10 21:35,R_7cwOOj5tV6RAkai,,,,,-27.4722,-51.9448,anonymous,JA,1,2,32 ,1,3,5,1,2,2,2,1,1,3,1,1,1,,4HU76lvbClvroZ9dhlp1yt
2025/9/10 21:33,2025/9/10 21:35,0,100,101,1,2025/9/10 21:35,R_71hhuFDbk2kM4ER,,,,,-26.2659,-48.9987,anonymous,JA,1,1,36 ,4,3,4,1,1,1,2,4,2,2,3,2,2,,4cs8VKwzAvtRIQqVo8xw2r
2025/9/10 21:34,2025/9/10 21:35,0,100,95,1,2025/9/10 21:35,R_5JDUkCWDPmPtL1z,,,,,-8.1524,-35.2965,anonymous,JA,1,2,37 ,5,3,4,3,2,2,4,3,2,3,1,1,1,,4FWT8d6189QoMeK5WRuYD6
2025/9/10 21:33,2025/9/10 21:35,0,100,115,1,2025/9/10 21:35,R_11WXFfJdSFYwt2j,,,,,-22.2635,-49.1364,anonymous,JA,1,2,36 ,5,7,5,1,3,2,4,1,1,1,1,2,1,,78UW0iaWsJCcYKyBQGl6ww
2025/9/10 21:34,2025/9/10 21:35,0,100,93,1,2025/9/10 21:36,R_1eVSzBQwrYlD8sN,,,,,-23.5475,-46.6361,anonymous,JA,1,1,31 ,4,2,5,2,2,1,2,4,2,3,1,1,2,,1Tivz2sBu9pWclS24kJQm2
2025/9/10 21:34,2025/9/10 21:36,0,100,119,1,2025/9/10 21:36,R_7bCYCQH27RyIeD7,,,,,-22.7034,-43.3854,anonymous,JA,1,1,38 ,4,3,3,3,3,2,3,3,2,3,2,3,,2,75elCkauuDBfjfvcV1Kq4D
2025/9/10 21:33,2025/9/10 21:36,0,100,175,1,2025/9/10 21:36,R_3WYmOdrKCJWSn9T,,,,,-23.4262,-51.9388,anonymous,JA,1,2,29 ,4,3,3,2,2,1,3,2,1,3,1,2,2,,5zam2lLVlAWiV1kSZc6cPx
2025/9/10 21:34,2025/9/10 21:36,0,100,80,1,2025/9/10 21:36,R_60qrZxFBBEWUwdQ,,,,,-8.0009,-34.8687,anonymous,JA,1,2,40 ,4,7,4,2,1,2,2,2,2,4,1,1,2,,4zwm19W4Ao9KpGBQeugu93
2025/9/10 21:34,2025/9/10 21:36,0,100,117,1,2025/9/10 21:36,R_1MLj26tq3KORfla,,,,,-10.9823,-37.1033,anonymous,JA,1,1,28 ,3,2,3,1,2,1,2,1,1,1,2,2,2,,5qBzKR7w6GBLG7uowPyJqY
2025/9/10 21:32,2025/9/10 21:36,0,100,206,1,2025/9/10 21:36,R_1zJeCp8ZnxexgT8,,,,,-22.7958,-47.4396,anonymous,JA,1,2,30 ,2,3,5,1,2,2,3,3,1,1,2,2,4,,5JOvtycHQypipBmFKbJSvv
2025/9/10 21:35,2025/9/10 21:36,0,100,65,1,2025/9/10 21:36,R_541am2qm8Na42cp,,,,,-21.1746,-47.7996,anonymous,JA,1,1,20 ,2,1,5,2,2,2,2,6,6,5,4,3,,5,0rnwCwjOzg3LoVnFzE3cPo
2025/9/10 21:34,2025/9/10 21:36,0,100,146,1,2025/9/10 21:36,R_7LY1e2Sxhrf6FAT,,,,,-5.9252,-35.205,anonymous,JA,1,1,38 ,4,4,2,2,2,1,3,2,2,3,2,2,2,,15tQAylGkVZDus9YSOTv2k
2025/9/10 21:34,2025/9/10 21:36,0,100,144,1,2025/9/10 21:36,R_5Gpv13CDoXTyqv7,,,,,-23.5475,-46.6361,anonymous,JA,1,1,25 ,5,5,1,5,2,1,3,1,1,2,1,1,1,,5DbKS8heQLKbWSxdwINoW3
2025/9/10 21:35,2025/9/10 21:36,0,100,109,1,2025/9/10 21:36,R_1AM9Mb9Z5j09Jzj,,,,,-21.6774,-41.4553,anonymous,JA,1,2,35 ,5,5,5,1,3,4,4,5,5,1,3,1,5,,3rJzLrcHmaWjSG7EdyVN19
2025/9/10 21:34,2025/9/10 21:36,0,100,149,1,2025/9/10 21:36,R_51BWHxXYJl84hTS,,,,,-21.9184,-52.1753,anonymous,JA,1,1,42 ,4,3,3,4,3,2,1,4,1,3,2,1,2,,0k7gtqMH3LSZ5QbpJRORcF
2025/9/10 21:33,2025/9/10 21:37,0,100,200,1,2025/9/10 21:37,R_17KmUTFR7r4UGCR,,,,,-23.5475,-46.6361,anonymous,JA,1,1,33 ,2,1,2,2,1,2,3,4,2,4,2,3,,3,1DvlKqkcPVvWqeVNAMu5ds
2025/9/10 21:35,2025/9/10 21:37,0,100,77,1,2025/9/10 21:37,R_1fZPljryQJWOw8S,,,,,-12.9637,-38.4903,anonymous,JA,1,1,25 ,4,3,3,3,3,3,3,3,3,3,4,3,,3,6YWbRVPFJQgpK0vbqwBaFS
2025/9/10 21:33,2025/9/10 21:37,0,100,196,1,2025/9/10 21:37,R_1pKREHNC33ZZlpP,,,,,-22.7034,-43.3854,anonymous,JA,1,2,59 ,4,4,5,1,2,2,3,4,2,4,2,2,2,,2DlyP6wKOcVjNS9L86MnT0
2025/9/10 21:35,2025/9/10 21:37,0,100,112,1,2025/9/10 21:37,R_1G0vQZ8BX7KcBKA,,,,,-15.7783,-47.9319,anonymous,JA,1,1,29 ,4,2,3,1,2,1,2,2,1,4,1,2,2,,1GrZeweAUFeXW2vupUiRiK
2025/9/10 21:33,2025/9/10 21:37,0,100,243,1,2025/9/10 21:37,R_7XbnKgvmgPaUDJJ,,,,,-3.1032,-60.0288,anonymous,JA,1,2,32 ,5,4,5,1,1,5,5,5,5,4,3,2,4,,28tTMcAQCAasnjwJLtmZOb
2025/9/10 21:35,2025/9/10 21:37,0,100,113,1,2025/9/10 21:37,R_1KfNuu0w2tSf3dk,,,,,-8.0009,-34.8687,anonymous,JA,1,2,39 ,4,3,2,5,2,1,4,1,1,2,1,2,2,,6ngCPwfHoZKnW0BWKvdfTE
2025/9/10 21:33,2025/9/10 21:37,0,100,200,1,2025/9/10 21:37,R_1yt58j6uyR4yFVf,,,,,-23.673,-46.5302,anonymous,JA,1,1,63 ,5,1,3,2,2,2,2,3,2,4,4,2,3,,4sDGcWoXMaMbz5kyZp7o2v
2025/9/10 21:35,2025/9/10 21:37,0,100,144,1,2025/9/10 21:37,R_1RPQLfF25APA8y3,,,,,-22.3822,-43.1591,anonymous,JA,1,1,28 ,3,3,1,4,3,2,3,3,2,4,1,2,2,,4lUe5Zrcixv1qiMyQR7ur5
2025/9/10 21:35,2025/9/10 21:37,0,100,110,1,2025/9/10 21:37,R_7njG8EXIY2u2BH3,,,,,-7.114,-34.8605,anonymous,JA,1,1,23 ,4,4,2,4,2,1,3,3,1,2,1,3,,1,6CHFk4Z14ZqeLkeaj8P8Nd
2025/9/10 21:36,2025/9/10 21:37,0,100,89,1,2025/9/10 21:37,R_56UZXQ8OqSaNeal,,,,,-15.7783,-47.9319,anonymous,JA,1,1,23 ,2,2,3,2,2,2,2,3,2,5,4,2,3,,1KJj7OOZ5kU1JMNV1Yy6o7
2025/9/10 21:34,2025/9/10 21:37,0,100,181,1,2025/9/10 21:37,R_5ykGYBou98DyPiJ,,,,,-4.5866,-44.5995,anonymous,JA,1,1,29 ,4,5,2,5,4,1,4,3,2,2,1,1,2,,0gAB0tKS72TmnxB3KKMqul
2025/9/10 21:35,2025/9/10 21:37,0,100,159,1,2025/9/10 21:37,R_6jSNpLdyWr0QMCu,,,,,-3.7322,-40.9917,anonymous,JA,1,1,45 ,2,1,3,3,3,3,3,4,3,3,4,3,,3,3Iea8al90O82GVdFiLZHXc
2025/9/10 21:36,2025/9/10 21:38,0,100,92,1,2025/9/10 21:38,R_1fCSltQRVnaX8sz,,,,,-23.6293,-46.6351,anonymous,JA,1,1,25 ,2,4,3,1,3,2,4,1,1,2,2,1,2,,4lK57rxq17CGd8hyEBbmli
2025/9/10 21:35,2025/9/10 21:38,0,100,158,1,2025/9/10 21:38,R_30TaOPRKP0lOo2C,,,,,-17.5321,-39.738,anonymous,JA,1,1,27 ,4,3,3,2,2,2,3,3,2,4,1,2,2,,5j8fobIVdLCfRVhzdyWLZM
2025/9/10 21:33,2025/9/10 21:38,0,100,286,1,2025/9/10 21:38,R_31AFABmAVjQ2Jzz,,,,,-8.7678,-63.9034,anonymous,JA,1,2,40 ,2,2,5,2,3,3,3,3,3,2,3,2,3,,2DMN1mmTkADp1opYUmJJPa
2025/9/10 21:36,2025/9/10 21:38,0,100,118,1,2025/9/10 21:38,R_1nMJUknaZcVWXGb,,,,,-7.8696,-35.7517,anonymous,JA,1,1,30 ,4,2,4,1,1,1,3,2,2,3,2,2,2,,1ml4s5CD16eGcSKm0ihD0O
2025/9/10 21:35,2025/9/10 21:38,0,100,184,1,2025/9/10 21:38,R_5y3KyzyFyDSjnlT,,,,,-23.4566,-46.5309,anonymous,JA,1,1,36 ,4,2,3,2,2,2,3,2,2,4,2,2,2,,2gZAEqBFwMnbSZnkcGkLeo
2025/9/10 21:35,2025/9/10 21:38,0,100,197,1,2025/9/10 21:38,R_1qg4azV27lmiN7I,,,,,-19.9029,-43.9572,anonymous,JA,1,1,32 ,4,5,2,2,2,2,3,3,2,4,2,2,1,,78VUBLZkQANYSYjrlfHXck
2025/9/10 21:36,2025/9/10 21:38,0,100,126,1,2025/9/10 21:38,R_7EJWWytBvX6ufgB,,,,,-23.5257,-46.8288,anonymous,JA,1,1,46 ,4,5,4,1,1,1,1,2,1,1,2,3,,2,6nYjWvVavf3sNq6RAAkbZ4
2025/9/10 21:34,2025/9/10 21:38,0,100,248,1,2025/9/10 21:38,R_1imwFMZPRsXfGDx,,,,,-8.0009,-34.8687,anonymous,JA,1,1,54 ,4,5,2,1,2,2,2,2,2,4,1,2,2,,6hbcoE3HCJma6Iwm0yXpIE
2025/9/10 21:35,2025/9/10 21:38,0,100,199,1,2025/9/10 21:38,R_1537TXW4OSyPxQJ,,,,,-26.3033,-48.8413,anonymous,JA,1,1,41 ,3,1,3,2,2,2,2,2,1,4,2,3,,2,20TK057x7tNFORBrlVHKW0
2025/9/10 21:36,2025/9/10 21:38,0,100,117,1,2025/9/10 21:38,R_6FUPrRoU4UMpogp,,,,,-25.4422,-50.0813,anonymous,JA,1,1,19 ,4,4,2,2,2,1,2,2,1,2,1,2,1,,7jGEl6skSVqChUgMd7odGT
2025/9/10 21:37,2025/9/10 21:38,0,100,89,1,2025/9/10 21:38,R_64lGlrZJUZEsVSp,,,,,-15.7798,-47.9331,anonymous,JA,1,2,28 ,2,3,5,1,3,2,4,4,4,1,2,1,4,,3JFXagy7t2W7JytERiYEYU
2025/9/10 21:36,2025/9/10 21:38,0,100,135,1,2025/9/10 21:38,R_7LIK8W99XW08UAV,,,,,-8.8075,-36.6428,anonymous,JA,1,1,26 ,4,3,5,2,2,2,3,3,1,3,4,2,2,,3maPtUiH0WHWdfpLeHULpo
2025/9/10 21:36,2025/9/10 21:38,0,100,107,1,2025/9/10 21:38,R_5me0UFgdFLQIC3t,,,,,-20.8188,-49.3711,anonymous,JA,1,1,70 ,2,3,5,2,2,2,2,3,3,5,4,2,4,,7CqVV3TPr22U8AeUGmbYpe
2025/9/10 21:35,2025/9/10 21:38,0,100,226,1,2025/9/10 21:38,R_52UIJqVYuWAZaAp,,,,,-25.5026,-49.2908,anonymous,JA,1,1,49 ,4,5,5,1,1,3,3,5,5,1,3,1,3,,2ov3qwjdDTxIiC0eDIgijV
2025/9/10 21:36,2025/9/10 21:38,0,100,177,1,2025/9/10 21:39,R_1J8MdQuR4g2CkV3,,,,,-22.7886,-43.3175,anonymous,JA,1,1,49 ,4,4,4,2,2,2,2,4,2,4,2,1,4,,3gYS6RrhWniMkYrXE3HMxT
2025/9/10 21:35,2025/9/10 21:39,0,100,238,1,2025/9/10 21:39,R_1ZQZRfG2hYVJYxv,,,,,-8.975,-36.0339,anonymous,JA,1,2,42 ,2,3,2,1,1,1,2,3,1,4,1,3,,1,6pdwsOy1VGB34G2JU4v1Hg
2025/9/10 21:32,2025/9/10 21:39,0,100,421,1,2025/9/10 21:39,R_1wHykMBraecorN7,,,,,-15.597,-56.0958,anonymous,JA,1,1,26 ,2,2,3,4,1,1,2,1,2,2,1,2,1,,4EY3aKlmNzmj5afOmWKJPr
2025/9/10 21:34,2025/9/10 21:39,0,100,266,1,2025/9/10 21:39,R_1QKaenfhPdEJ2Op,,,,,-5.0854,-42.803,anonymous,JA,1,1,33 ,2,2,4,1,2,1,2,3,1,1,2,2,2,,4HIvayr15Pvls4ElK7bex6
2025/9/10 21:36,2025/9/10 21:39,0,100,166,1,2025/9/10 21:39,R_68B9ppAoDe3wnam,,,,,-22.9072,-43.1883,anonymous,JA,1,1,30 ,5,8,1,3,4,3,4,1,1,4,2,1,1,,1eK7qcTuadH5gP2NLw5L1z
2025/9/10 21:35,2025/9/10 21:39,0,100,238,1,2025/9/10 21:39,R_3KLkDEofPnTN88V,,,,,-2.444,-54.7146,anonymous,JA,1,2,19 ,2,2,3,2,3,1,3,2,2,3,1,3,,2,4EKmzXhSvr2x3538XMUID1
2025/9/10 21:37,2025/9/10 21:39,0,100,111,1,2025/9/10 21:39,R_6aXEbCtpXh3wzSe,,,,,0.0331,-51.0634,anonymous,JA,1,1,34 ,3,4,3,2,2,2,2,4,5,3,2,3,,1,4mnjASVCa7VvhzqEmERxB9
2025/9/10 21:37,2025/9/10 21:40,0,100,132,1,2025/9/10 21:40,R_6DUc0A1aVzzdidO,,,,,-9.0522,-42.6084,anonymous,JA,1,1,40 ,2,1,5,1,5,1,1,1,1,1,2,1,1,,73Td4c6WWsKcCrT8b11Y7m
2025/9/10 21:36,2025/9/10 21:40,0,100,212,1,2025/9/10 21:40,R_7fv5YfnXT4SHgmR,,,,,-23.6235,-46.7908,anonymous,JA,1,2,51 ,4,4,3,2,2,2,2,2,1,3,1,2,1,,2NauMaItGxlc01jmy9onPC
2025/9/10 21:33,2025/9/10 21:40,0,100,407,1,2025/9/10 21:40,R_1suM7hu7sJGFoqG,,,,,-30.0273,-51.2353,anonymous,JA,1,1,54 ,4,4,3,1,1,1,1,3,3,3,3,3,,3,6FCQQ9UQnDs8jrLfW9MFMt
2025/9/10 21:37,2025/9/10 21:40,0,100,170,1,2025/9/10 21:40,R_63rFuNPeKbgHfvb,,,,,-7.9468,-35.1343,anonymous,JA,1,1,21 ,2,2,5,1,2,2,3,5,3,1,2,2,2,,1kyUzgr8GATi6UhRRvowZ2
2025/9/10 21:37,2025/9/10 21:40,0,100,184,1,2025/9/10 21:40,R_6KouwNmiKATCLvB,,,,,-19.5483,-47.9414,anonymous,JA,1,1,39 ,2,2,5,1,1,1,1,3,3,3,2,3,,1,4fnUPTfgdYEzgNshDWhYfI
2025/9/10 21:38,2025/9/10 21:40,0,100,116,1,2025/9/10 21:40,R_5QYrXDS1KzkWEk9,,,,,-1.4537,-48.5078,anonymous,JA,1,1,35 ,4,4,3,1,1,2,3,3,3,1,1,1,2,,2Ytvl6IQwLnnlClcgWClGD
2025/9/10 21:37,2025/9/10 21:40,0,100,216,1,2025/9/10 21:40,R_7kEUpzq8NjhI3p1,,,,,-4.2184,-40.8451,anonymous,JA,1,1,20 ,4,2,2,5,3,1,3,2,1,2,1,2,1,,58JhJnqiABGqEgzTlbAa6e
2025/9/10 21:29,2025/9/10 21:41,0,100,727,1,2025/9/10 21:41,R_6KlytTYINVVcfgB,,,,,-25.5026,-49.2908,anonymous,JA,1,2,53 ,5,5,3,1,1,1,3,3,2,3,2,2,1,,6KRIRGtqzzFZ5i4tTbq7lm
2025/9/10 21:38,2025/9/10 21:41,0,100,204,1,2025/9/10 21:41,R_58Z1LGBMwKS8tfr,,,,,-22.9201,-43.0811,anonymous,JA,1,1,44 ,1,2,5,5,5,5,5,5,6,5,4,3,,5,3LsohbCHYPOkpQaA9jaUFm
2025/9/10 21:37,2025/9/10 21:41,0,100,253,1,2025/9/10 21:41,R_6q7pePMC18McomE,,,,,-30.0051,-51.5886,anonymous,JA,1,1,52 ,4,3,4,1,1,1,2,5,2,4,2,3,,3,0Az9S1FaSK87hLKn5XGgS3
2025/9/10 21:38,2025/9/10 21:42,0,100,191,1,2025/9/10 21:42,R_6Nwcnwz4yOVWL7c,,,,,-8.1136,-35.0145,anonymous,JA,1,2,47 ,4,3,5,1,1,4,4,5,5,3,3,2,4,,7bV8AJXiWDFE7RC3xTnEZT
2025/9/10 21:35,2025/9/10 21:42,0,100,432,1,2025/9/10 21:42,R_5kGTbJeeoVSpk4t,,,,,-25.5026,-49.2908,anonymous,JA,1,1,49 ,4,5,5,1,1,2,2,4,2,1,2,3,,4,7LETog9abZJTHq6pYCAg3i
2025/9/10 21:30,2025/9/10 21:44,0,100,890,1,2025/9/10 21:44,R_1rZZ4Vg8yhLOep0,,,,,-22.9072,-43.1883,anonymous,JA,1,1,36 ,5,7,5,2,2,2,2,4,4,4,2,3,,3,2L80ZRdpLdleFTtuNKYYWR
2025/9/10 21:45,2025/9/10 21:45,0,100,33,1,2025/9/10 21:45,R_7hTasRZV4W219tf,,,,,-8.0009,-34.8687,anonymous,JA,1,1,22 ,1,3,2,1,1,1,1,2,1,2,2,1,2,,0vZKzOltMNXnRi9KHJvYeP
2025/9/10 21:36,2025/9/10 21:46,0,100,592,1,2025/9/10 21:46,R_7Pul7L7Fu5zlaxG,,,,,-30.0776,-51.0257,anonymous,JA,1,2,37 ,4,3,3,2,2,2,4,2,1,3,2,3,,1,2pSGhvzcRpL5U3CCHOCEcB
2025/9/10 21:36,2025/9/10 21:47,0,100,654,1,2025/9/10 21:47,R_1dQIg2vbvc6CRV9,,,,,-23.6461,-46.8567,anonymous,JA,1,2,32 ,4,5,2,4,2,1,1,5,1,2,1,1,1,,29b6rJWdQTkLjUBpvWDpgg
2025/9/10 21:46,2025/9/10 21:47,0,100,78,1,2025/9/10 21:47,R_6d5Jp8vFhMXAsqa,,,,,-23.695,-46.5616,anonymous,JA,1,1,46 ,2,6,4,3,2,2,2,1,1,4,1,2,1,,2BEH89dEzWvWcIPVZJtaRS
2025/9/10 21:45,2025/9/10 21:48,0,100,185,1,2025/9/10 21:48,R_3YGsMEKNymKRXYX,,,,,-25.5526,-54.5877,anonymous,JA,1,2,41 ,5,4,4,1,2,2,3,2,3,1,2,2,2,,3QKtQmetNjZepDyXboFFq8
2025/9/10 21:45,2025/9/10 21:48,0,100,157,1,2025/9/10 21:48,R_1ZIxFKRA6aUWsvZ,,,,,-8.1792,-36.0279,anonymous,JA,1,1,59 ,5,4,4,2,1,1,2,4,1,4,1,2,2,,043quAqTC9X699usZZgB5v
2025/9/10 21:45,2025/9/10 21:48,0,100,176,1,2025/9/10 21:48,R_73k9rmo17f5u9AM,,,,,-9.7438,-36.5931,anonymous,JA,1,2,36 ,2,2,5,2,2,2,2,3,3,3,2,2,3,,0IZxG54hcb2WJZyFzABdCx
2025/9/10 21:47,2025/9/10 21:49,0,100,103,1,2025/9/10 21:49,R_1fPLtWjgweulmTd,,,,,-3.7587,-45.4017,anonymous,JA,1,2,19 ,2,1,3,3,1,1,3,1,1,3,3,2,1,,2YLR8C6UT6HDa8SxOU2k9u
2025/9/10 21:47,2025/9/10 21:49,0,100,106,1,2025/9/10 21:49,R_1DKkNTB6Jtj94oF,,,,,-23.5475,-46.6361,anonymous,JA,1,1,25 ,4,2,4,1,2,1,2,3,3,4,2,2,3,,3oi2nxMHUP8lzLMNY1rmHA
2025/9/10 21:47,2025/9/10 21:49,0,100,97,1,2025/9/10 21:49,R_579GnCxk2zHdb4f,,,,,-23.5475,-46.6361,anonymous,JA,1,1,45 ,5,3,5,2,2,2,2,5,3,3,1,3,,2,1MioNAFO411JTgE0Sz9Gch
2025/9/10 21:46,2025/9/10 21:49,0,100,214,1,2025/9/10 21:49,R_1tJdvObyrtSLVmg,,,,,-22.9201,-43.0811,anonymous,JA,1,1,58 ,5,3,2,1,1,1,1,2,2,3,1,2,1,,0fKkOKQCKgWcSZXdplHJ0X
2025/9/10 21:47,2025/9/10 21:49,0,100,153,1,2025/9/10 21:49,R_6vgz1MaxPIHnbzP,,,,,-22.9072,-43.1883,anonymous,JA,1,1,40 ,2,1,5,1,2,2,4,1,1,1,2,3,,2,23Wlrho4rQ6HdtZcSrVf09
2025/9/10 21:47,2025/9/10 21:49,0,100,156,1,2025/9/10 21:49,R_6qgroUfJ6QI0Niq,,,,,-27.6157,-48.6235,anonymous,JA,1,1,53 ,4,5,2,2,2,1,3,2,1,4,1,2,1,,365gAEBMyavjM3WzykLOCN
2025/9/10 21:47,2025/9/10 21:50,0,100,135,1,2025/9/10 21:50,R_71z2aQlBwGPh0gl,,,,,-3.1032,-60.0288,anonymous,JA,1,2,79 ,2,2,2,2,1,1,3,4,1,4,1,3,,2,7IoVoZyasJRyDyYAGggG4F
2025/9/10 21:47,2025/9/10 21:50,0,100,179,1,2025/9/10 21:50,R_72DI80PQSGK3xMZ,,,,,-7.114,-34.8605,anonymous,JA,1,1,49 ,4,6,1,5,1,1,1,1,1,3,1,3,,1,22eed0pQWdf68WNJI6Onmf
2025/9/10 21:48,2025/9/10 21:50,0,100,150,1,2025/9/10 21:50,R_7ozrgfvkOzsKx1u,,,,,-8.1524,-35.2965,anonymous,JA,1,1,25 ,4,4,2,1,1,1,2,1,1,1,1,2,1,,7JSvgsJlB4ROHaIa7FjlJs
2025/9/10 21:48,2025/9/10 21:50,0,100,142,1,2025/9/10 21:50,R_1gO8CxZ30qw3jkS,,,,,-23.5475,-46.6361,anonymous,JA,1,2,41 ,5,2,4,1,1,1,3,5,3,1,2,3,,3,03bb37atat32GK4WqUsuXX
2025/9/10 21:48,2025/9/10 21:50,0,100,176,1,2025/9/10 21:50,R_11cKYFf2NphlaXk,,,,,-23.5475,-46.6361,anonymous,JA,1,2,36 ,4,3,2,1,1,1,1,1,1,4,1,1,1,,0jn9ubmg4TZ4W1Szttqgl4
2025/9/10 21:48,2025/9/10 21:51,0,100,152,1,2025/9/10 21:51,R_5RyZHATTOEAR9FX,,,,,-17.5321,-39.738,anonymous,JA,1,1,37 ,4,7,2,2,2,2,2,3,3,3,4,3,,3,6eQhrwFaVMrX7N7Fbi6bP4
2025/9/10 21:49,2025/9/10 21:51,0,100,130,1,2025/9/10 21:51,R_6lecWoDddrGOEmJ,,,,,-7.1873,-48.2005,anonymous,JA,1,2,36 ,4,3,1,1,1,2,1,2,2,3,4,2,2,,2AOH29SdqYgfmv5v1NPuPJ
2025/9/10 21:49,2025/9/10 21:51,0,100,120,1,2025/9/10 21:51,R_6QfBNObU1NCSiIJ,,,,,-22.1201,-43.211,anonymous,JA,1,1,42 ,4,6,5,1,1,1,3,5,2,1,2,2,1,,4PeWx9ZWxaCcP7HMnkjMvZ
2025/9/10 21:50,2025/9/10 21:51,0,100,71,1,2025/9/10 21:51,R_7JyqlOFigA9qfTU,,,,,-3.717,-38.5287,anonymous,JA,1,2,40 ,4,4,2,2,1,2,3,2,2,4,1,2,3,,4eCp2dU6mFDrK8j84fIGZB
2025/9/10 21:49,2025/9/10 21:52,0,100,150,1,2025/9/10 21:52,R_7DUXWxLgPB5x34B,,,,,-23.6293,-46.6351,anonymous,JA,1,1,38 ,4,4,5,1,1,1,2,5,1,3,2,2,4,,1Fh5uNoHmNs8U1tuyu5Qz2
2025/9/10 21:51,2025/9/10 21:52,0,100,62,1,2025/9/10 21:52,R_5xPNY10LiLadIyc,,,,,-8.0009,-34.8687,anonymous,JA,1,1,19 ,4,3,3,1,1,3,3,3,3,1,2,2,3,,1MHXm3iGgI63EF53krpaHY
2025/9/10 21:49,2025/9/10 21:52,0,100,186,1,2025/9/10 21:52,R_3Ai78b3VteDJDEZ,,,,,-22.9072,-43.1883,anonymous,JA,1,1,44 ,4,2,3,2,1,1,2,1,1,4,1,2,1,,5QPFigTVDrEJA1bkSKW2ar
2025/9/10 21:50,2025/9/10 21:52,0,100,127,1,2025/9/10 21:52,R_6iPal3mqKMljKTn,,,,,-15.7798,-47.9331,anonymous,JA,1,2,57 ,2,4,4,5,1,2,3,5,2,2,2,1,4,,7edxUZwosileVgHR9ee7G4
2025/9/10 21:50,2025/9/10 21:52,0,100,148,1,2025/9/10 21:52,R_6xLPSWk8Lt9EyW2,,,,,-23.695,-46.5616,anonymous,JA,1,2,39 ,5,3,5,2,3,3,3,3,3,3,2,2,3,,1e5VkAVGNRUvqXm3CmDypm
2025/9/10 21:50,2025/9/10 21:53,0,100,185,1,2025/9/10 21:53,R_38lHqls7vaCkUox,,,,,-23.695,-46.5616,anonymous,JA,1,2,59 ,2,4,5,1,1,3,2,5,5,1,3,2,2,,4hvL0jTbKVTr8XwtJ327YT
